################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.3436293256433303E-01 a      2408     0   121     1     8
 -2.4927304735752553E+01 a      2409     0   121     1     9
  5.6679094813901354E-01 a      2410     0   121     1    10
  1.2422188608678132E+01 a      2411     0   121     1    11
 -1.3915526510154306E+00 a      2412     0   121     1    12
  2.0281530802888120E-01 a      2413     0   121     1    13
  1.8196107842856303E+01 a      2414     0   121     1    14
  1.6751126568135506E+00 a      2415     0   121     1    15
  8.1575562731158442E+00 a      2416     0   121     1    16
  1.7097413499771061E+01 a      2417     0   121     1    17
  1.2354845393987803E+00 a      2418     0   121     1    18
 -5.2856310924464687E+00 a      2419     0   121     1    19
 -6.0672845003108291E+00 a      2420     0   121     1    20
  1.5584582164585713E+01 a      2421     0   122     1     1
 -9.8060298997653188E+00 a      2422     0   122     1     2
 -5.1801176602640551E+00 a      2423     0   122     1     3
  1.1641241456639142E+01 a      2424     0   122     1     4
  5.8296356310120245E+00 a      2425     0   122     1     5
  2.8682575570028317E+00 a      2426     0   122     1     6
  1.2180615655429541E+01 a      2427     0   122     1     7
 -1.3377718848524727E+00 a      2428     0   122     1     8
 -1.5302913908981372E+01 a      2429     0   122     1     9
 -1.2633705752373055E-03 a      2430     0   122     1    10
 -7.7398049655396779E+00 a      2431     0   122     1    11
  2.7428293040895251E+00 a      2432     0   122     1    12
 -2.4440158004257654E+01 a      2433     0   122     1    13
  2.2978216013506669E+00 a      2434     0   122     1    14
  2.1447723450434824E+00 a      2435     0   122     1    15
  2.5480770023463748E+01 a      2436     0   122     1    16
 -5.9670256351565252E+00 a      2437     0   122     1    17
  3.7553574490248893E+00 a      2438     0   122     1    18
 -5.0507347357791925E+00 a      2439     0   122     1    19
 -2.1114681843263089E+01 a      2440     0   122     1    20
 -4.2550652777604014E+00 a      2441     0   123     1     1
  7.1042999927118986E+00 a      2442     0   123     1     2
 -3.2257719816771604E+00 a      2443     0   123     1     3
  2.6272661760044414E+01 a      2444     0   123     1     4
 -3.5398888006720965E+00 a      2445     0   123     1     5
  4.1903636731088678E+00 a      2446     0   123     1     6
  1.1058592422555645E+01 a      2447     0   123     1     7
  5.8491056772988403E-01 a      2448     0   123     1     8
 -3.6362909523380175E+01 a      2449     0   123     1     9
 -3.5248095276830824E+00 a      2450     0   123     1    10
  1.8500098402010272E+00 a      2451     0   123     1    11
  2.9452591491881588E+00 a      2452     0   123     1    12
  4.7367237444239471E+01 a      2453     0   123     1    13
 -1.7510598454669999E+01 a      2454     0   123     1    14
 -4.4834793923520895E+00 a      2455     0   123     1    15
  1.5871063720621843E+01 a      2456     0   123     1    16
  2.7436500672051988E+01 a      2457     0   123     1    17
 -7.7913286755834719E+00 a      2458     0   123     1    18
 -3.8509070858764618E+00 a      2459     0   123     1    19
 -1.6647744172329812E+01 a      2460     0   123     1    20
  5.3063108781630666E+00 a      2461     0   124     1     1
  5.1140079679724062E+00 a      2462     0   124     1     2
  2.2125592572447197E-01 a      2463     0   124     1     3
 -3.7369508329304582E+00 a      2464     0   124     1     4
  8.3070126881947115E-01 a      2465     0   124     1     5
  4.7336117475199755E+00 a      2466     0   124     1     6
  2.1337695927634340E-01 a      2467     0   124     1     7
  1.8691181567414858E-01 a      2468     0   124     1     8
 -7.5247039840785568E-01 a      2469     0   124     1     9
 -2.4986968229938841E-01 a      2470     0   124     1    10
 -6.7528180416819490E+00 a      2471     0   124     1    11
 -6.6349392755177178E-02 a      2472     0   124     1    12
 -3.5824228465310881E+00 a      2473     0   124     1    13
  5.2531105788832896E-02 a      2474     0   124     1    14
 -2.8375584043227181E-01 a      2475     0   124     1    15
  6.6937257120850404E+00 a      2476     0   124     1    16
 -2.7769397504653885E+00 a      2477     0   124     1    17
  3.7232620323016734E+00 a      2478     0   124     1    18
 -1.7947797999877291E-01 a      2479     0   124     1    19
  7.6083515625906695E-01 a      2480     0   124     1    20
 -3.3924293854221585E+00 a      2481     0   125     1     1
  4.6097835550176480E+00 a      2482     0   125     1     2
 -2.3702565719619502E+00 a      2483     0   125     1     3
  2.5599428535900737E+00 a      2484     0   125     1     4
 -4.6048066910802019E+00 a      2485     0   125     1     5
 -4.2686040502459539E+00 a      2486     0   125     1     6
 -1.2171084260624991E+00 a      2487     0   125     1     7
 -9.0035025581772961E-03 a      2488     0   125     1     8
 -1.6666140195280543E+00 a      2489     0   125     1     9
 -3.5341965232270567E-01 a      2490     0   125     1    10
  2.2098778991621129E+00 a      2491     0   125     1    11
 -1.6622869689500044E-01 a      2492     0   125     1    12
  1.9690315794052760E+00 a      2493     0   125     1    13
  6.8070259293654367E-01 a      2494     0   125     1    14
  8.3678129067584803E-02 a      2495     0   125     1    15
  1.4980657319863091E+00 a      2496     0   125     1    16
  3.3703665441695674E+00 a      2497     0   125     1    17
 -1.3129196565267791E+00 a      2498     0   125     1    18
  1.0842590146132225E-01 a      2499     0   125     1    19
 -7.2373456125529284E-02 a      2500     0   125     1    20
 -1.4225298521721002E+00 a      2501     0   126     1     1
 -2.1538269582188194E+00 a      2502     0   126     1     2
 -2.6505355569261022E+00 a      2503     0   126     1     3
  6.8704057159248721E+00 a      2504     0   126     1     4
  4.1136833052754103E+00 a      2505     0   126     1     5
 -1.1027652172945995E+01 a      2506     0   126     1     6
 -1.6501123028578912E-01 a      2507     0   126     1     7
 -6.0416263117512331E-02 a      2508     0   126     1     8
 -3.8183737919457190E+00 a      2509     0   126     1     9
  1.4632899911776606E-01 a      2510     0   126     1    10
 -5.3718829268557595E+00 a      2511     0   126     1    11
  2.8347360483469908E-02 a      2512     0   126     1    12
  2.4259342551470384E+00 a      2513     0   126     1    13
 -8.9059154851639377E-01 a      2514     0   126     1    14
  6.7682915294614421E-01 a      2515     0   126     1    15
 -2.4201864194205944E-01 a      2516     0   126     1    16
 -2.5817506747465320E+00 a      2517     0   126     1    17
  6.3257675559582038E-01 a      2518     0   126     1    18
  1.0624826890651857E+00 a      2519     0   126     1    19
  1.4879437062374945E+00 a      2520     0   126     1    20
  2.9197073139364780E+00 a      2521     0   127     1     1
 -2.0333191709053184E+00 a      2522     0   127     1     2
 -2.0926374074951523E-01 a      2523     0   127     1     3
 -7.3828660952588594E+00 a      2524     0   127     1     4
 -3.4655395224320118E-01 a      2525     0   127     1     5
 -6.1579270784767894E+00 a      2526     0   127     1     6
  1.9267832717739020E+00 a      2527     0   127     1     7
  3.3679466000641145E-01 a      2528     0   127     1     8
 -6.5310430887419191E+00 a      2529     0   127     1     9
 -4.2106386330593060E-01 a      2530     0   127     1    10
  6.1736964269284185E+00 a      2531     0   127     1    11
 -6.4448411705928033E-01 a      2532     0   127     1    12
 -3.6546773346025758E+00 a      2533     0   127     1    13
  1.1894086736658489E+00 a      2534     0   127     1    14
  7.7615546040279190E-02 a      2535     0   127     1    15
  7.4998182102210293E+00 a      2536     0   127     1    16
 -4.0353698949760863E-01 a      2537     0   127     1    17
  4.4341431311868282E+00 a      2538     0   127     1    18
  1.1821258151965593E-01 a      2539     0   127     1    19
 -1.4160796166520899E+00 a      2540     0   127     1    20
  2.4580578742771322E+00 a      2541     0   128     1     1
 -1.4595597897459334E+00 a      2542     0   128     1     2
 -9.3603324028643475E-01 a      2543     0   128     1     3
  1.0984347279349020E+00 a      2544     0   128     1     4
  2.1892310563350814E+00 a      2545     0   128     1     5
 -3.1837686121711415E+00 a      2546     0   128     1     6
  3.5224622281322473E+00 a      2547     0   128     1     7
  4.4980297620363235E-02 a      2548     0   128     1     8
  1.8694754589815514E+00 a      2549     0   128     1     9
 -2.2454296032867954E-01 a      2550     0   128     1    10
 -2.9707263955837981E+00 a      2551     0   128     1    11
  1.3364100765723980E-01 a      2552     0   128     1    12
 -2.7879036488656368E+00 a      2553     0   128     1    13
  1.2056875763527379E+00 a      2554     0   128     1    14
 -1.6171631360144292E-01 a      2555     0   128     1    15
  7.9789884274804495E+00 a      2556     0   128     1    16
 -2.1269550296187236E+00 a      2557     0   128     1    17
 -7.1180037902056803E-01 a      2558     0   128     1    18
  5.9150842199071081E-02 a      2559     0   128     1    19
 -2.4444400271918907E+00 a      2560     0   128     1    20
  1.9138718559489487E+00 a      2561     0   129     1     1
 -1.4546634116279813E+00 a      2562     0   129     1     2
 -1.1115283349472398E+00 a      2563     0   129     1     3
  2.3829777374184329E+00 a      2564     0   129     1     4
  4.2362681760319487E-02 a      2565     0   129     1     5
  1.7739359016743603E+00 a      2566     0   129     1     6
 -1.3599095745898422E+00 a      2567     0   129     1     7
 -2.2803921826919851E-01 a      2568     0   129     1     8
 -1.8598526734148655E+00 a      2569     0   129     1     9
 -5.1246069935538385E-01 a      2570     0   129     1    10
 -3.7120333576965980E+00 a      2571     0   129     1    11
  1.5489667668607612E-01 a      2572     0   129     1    12
  6.8489848646108360E+00 a      2573     0   129     1    13
  1.7583791441392600E+00 a      2574     0   129     1    14
 -5.9018506799610360E-01 a      2575     0   129     1    15
 -5.8087322394358987E-03 a      2576     0   129     1    16
  3.3177037830651424E-01 a      2577     0   129     1    17
 -7.2380236445195223E-01 a      2578     0   129     1    18
 -5.0933142761941574E-01 a      2579     0   129     1    19
 -6.9371873039543370E+00 a      2580     0   129     1    20
 -4.5879861019748462E+00 a      2581     0   130     1     1
 -7.7483616832571203E+00 a      2582     0   130     1     2
  9.8975994407237398E+00 a      2583     0   130     1     3
 -5.7108436787992947E+00 a      2584     0   130     1     4
  1.0564451657483334E+01 a      2585     0   130     1     5
  7.5808432985299383E+00 a      2586     0   130     1     6
  4.4050717551099368E+00 a      2587     0   130     1     7
 -1.3158422122429519E-01 a      2588     0   130     1     8
 -6.9615317308739311E+00 a      2589     0   130     1     9
 -2.6779157355964073E-01 a      2590     0   130     1    10
  1.5345648698498408E+01 a      2591     0   130     1    11
 -1.8690307854822419E+00 a      2592     0   130     1    12
 -9.7129352009729946E+00 a      2593     0   130     1    13
  1.9144085891458559E+01 a      2594     0   130     1    14
 -6.9078029154377840E-01 a      2595     0   130     1    15
  4.5989740976160665E+00 a      2596     0   130     1    16
  8.8983027085599797E+00 a      2597     0   130     1    17
  7.8983122556886398E+00 a      2598     0   130     1    18
 -3.6428841901396153E-01 a      2599     0   130     1    19
 -4.4694946860222986E+00 a      2600     0   130     1    20
  1.7449302855918136E+00 a      2601     0   131     1     1
 -1.7428018237649373E-01 a      2602     0   131     1     2
 -4.8982407555237317E-01 a      2603     0   131     1     3
 -5.3152903299197076E+00 a      2604     0   131     1     4
 -2.6025625968338022E+00 a      2605     0   131     1     5
  4.1802840911603258E+00 a      2606     0   131     1     6
  3.1026109125514405E+00 a      2607     0   131     1     7
 -2.9765495917093393E-01 a      2608     0   131     1     8
 -1.2039032472635123E+00 a      2609     0   131     1     9
  4.8322671500071988E-02 a      2610     0   131     1    10
 -2.2967058826617053E+00 a      2611     0   131     1    11
 -6.1092522114266401E-01 a      2612     0   131     1    12
  8.1360384331275029E+00 a      2613     0   131     1    13
  1.2742816687565263E+01 a      2614     0   131     1    14
  7.6125570632404549E-02 a      2615     0   131     1    15
 -2.3440806759509427E+00 a      2616     0   131     1    16
 -1.4000226896722048E+00 a      2617     0   131     1    17
  2.5696855786709198E+00 a      2618     0   131     1    18
  1.5877198125718983E+00 a      2619     0   131     1    19
 -1.1089114067761543E+01 a      2620     0   131     1    20
  7.7054927104734734E+00 a      2621     0   132     1     1
  2.5528341398347161E+00 a      2622     0   132     1     2
  5.0059401540560149E+00 a      2623     0   132     1     3
 -1.2635212498171109E+00 a      2624     0   132     1     4
 -6.0064064818997860E+00 a      2625     0   132     1     5
  3.1139186795760851E+00 a      2626     0   132     1     6
 -9.9113767686565630E+00 a      2627     0   132     1     7
  2.9166139576198702E-01 a      2628     0   132     1     8
  6.2414308036981101E+00 a      2629     0   132     1     9
 -8.2501018220198530E-01 a      2630     0   132     1    10
  6.4474814255535868E+00 a      2631     0   132     1    11
 -2.0266067070406426E+00 a      2632     0   132     1    12
  5.0753084567233007E+00 a      2633     0   132     1    13
  1.0657705610380566E+01 a      2634     0   132     1    14
 -1.0036333165697566E+00 a      2635     0   132     1    15
 -8.7654160233840344E+00 a      2636     0   132     1    16
  9.8896181709481423E-01 a      2637     0   132     1    17
 -8.5995864686819301E-01 a      2638     0   132     1    18
  1.5440803404398146E-01 a      2639     0   132     1    19
 -7.0917719593458095E+00 a      2640     0   132     1    20
 -1.1322939754497591E+01 a      2641     0   133     1     1
  8.0011888857043552E+00 a      2642     0   133     1     2
 -9.7411439109028830E-01 a      2643     0   133     1     3
  8.2888414771607763E+00 a      2644     0   133     1     4
  7.1141997567496489E+00 a      2645     0   133     1     5
  2.6117055243069764E+01 a      2646     0   133     1     6
  5.7262209008345311E+00 a      2647     0   133     1     7
 -5.5334763763706524E-02 a      2648     0   133     1     8
  1.2407337330354546E+01 a      2649     0   133     1     9
 -3.6690742080670408E-01 a      2650     0   133     1    10
 -9.8374569997657559E+00 a      2651     0   133     1    11
  3.9655995253489659E-03 a      2652     0   133     1    12
  2.4677126483983671E+00 a      2653     0   133     1    13
 -8.1355223523583504E+00 a      2654     0   133     1    14
 -1.0612651823941159E+00 a      2655     0   133     1    15
 -1.9078920538929411E+00 a      2656     0   133     1    16
 -5.2855096127671990E+00 a      2657     0   133     1    17
 -2.5800865677814486E+00 a      2658     0   133     1    18
  2.3129783032584150E+00 a      2659     0   133     1    19
  6.2340342464007383E+00 a      2660     0   133     1    20
 -4.6992805260329167E+00 a      2661     0   134     1     1
  4.5665781079160395E+00 a      2662     0   134     1     2
  4.5207384614701498E+00 a      2663     0   134     1     3
 -3.2628075856838210E+00 a      2664     0   134     1     4
 -2.7857869569825287E+00 a      2665     0   134     1     5
  3.7029473308824784E-01 a      2666     0   134     1     6
 -5.2335781639009022E+00 a      2667     0   134     1     7
  8.7018517580140065E-01 a      2668     0   134     1     8
  8.8038454906108718E+00 a      2669     0   134     1     9
 -3.1653439129496325E-01 a      2670     0   134     1    10
  2.7974769029066766E+00 a      2671     0   134     1    11
 -1.8173699595032700E+00 a      2672     0   134     1    12
  1.1610697923014500E+01 a      2673     0   134     1    13
 -5.2601764564937090E+00 a      2674     0   134     1    14
 -1.8932566504719412E+00 a      2675     0   134     1    15
 -6.7283494550189085E+00 a      2676     0   134     1    16
  2.0847121015163017E+00 a      2677     0   134     1    17
 -3.1932512712935694E+00 a      2678     0   134     1    18
  2.6453365429371942E+00 a      2679     0   134     1    19
  8.9728792227721854E+00 a      2680     0   134     1    20
  8.7911490274305244E+00 a      2681     0   135     1     1
 -4.0139128719569417E+00 a      2682     0   135     1     2
  2.6811927059885940E+00 a      2683     0   135     1     3
 -1.1662881835795188E+01 a      2684     0   135     1     4
 -2.5938366889713143E+00 a      2685     0   135     1     5
 -2.9906780915597522E+00 a      2686     0   135     1     6
 -7.1673648256500719E+00 a      2687     0   135     1     7
 -1.2638714684335864E-01 a      2688     0   135     1     8
  1.5646157526671960E+01 a      2689     0   135     1     9
  1.4711104186723922E+00 a      2690     0   135     1    10
  4.0107594826328974E+00 a      2691     0   135     1    11
 -1.9917190608711011E+00 a      2692     0   135     1    12
 -2.0150363024000733E+01 a      2693     0   135     1    13
  5.2812743337714370E+00 a      2694     0   135     1    14
  1.5179260384274871E+00 a      2695     0   135     1    15
  8.6742904821947442E-01 a      2696     0   135     1    16
 -1.4552004322858380E+01 a      2697     0   135     1    17
  2.3557353312970730E+00 a      2698     0   135     1    18
  1.8002371211897450E+00 a      2699     0   135     1    19
  9.8986172959783421E+00 a      2700     0   135     1    20
 -1.0036598742878862E-01 b      2701     1     1
 -8.9608695343495615E-01 b      2702     1     2
 -1.7873310062070826E+00 b      2703     1     3
  2.4203454259715040E-01 b      2704     1     4
 -1.4695745049325146E+00 b      2705     1     5
 -2.0133355515928817E+00 b      2706     1     6
  2.7290343956049767E+00 b      2707     1     7
 -7.2570357774035255E-01 b      2708     1     8
  2.1245013918820845E+00 b      2709     1     9
  7.6693658220678484E-01 b      2710     1    10
  2.1312215123635205E+00 b      2711     1    11
  1.1644360498546100E+00 b      2712     1    12
 -1.1605513965618759E+00 b      2713     1    13
 -1.0637524514820529E+00 b      2714     1    14
 -1.2028940612573498E+00 b      2715     1    15
  2.0316760991695091E+00 b      2716     1    16
  1.2741444244392004E+00 b      2717     1    17
  3.9056587004004245E-01 b      2718     1    18
  3.1332450922641114E-01 b      2719     1    19
  5.4087421444767170E-01 b      2720     1    20
 -1.8285975050651887E-01 a      2721     1     1     2     1
  4.9031794917861232E-01 a      2722     1     1     2     2
 -6.5966718958177489E-02 a      2723     1     1     2     3
 -4.0661578158005884E-01 a      2724     1     1     2     4
 -3.1299856631602285E-01 a      2725     1     1     2     5
 -1.1693104756025725E+00 a      2726     1     1     2     6
 -6.0036539314789172E-01 a      2727     1     1     2     7
  2.1351100619190000E-01 a      2728     1     1     2     8
  2.8197128392749571E-01 a      2729     1     1     2     9
  7.7389976586536369E-01 a      2730     1     1     2    10
  1.4690380765228706E+00 a      2731     1     1     2    11
 -1.0648891884724030E+00 a      2732     1     1     2    12
  1.9013481267940244E-01 a      2733     1     1     2    13
 -6.4869062819507661E-01 a      2734     1     1     2    14
  8.4813808332766499E-02 a      2735     1     1     2    15
 -1.2917437258643319E-01 a      2736     1     1     2    16
 -2.4607807045388594E-01 a      2737     1     1     2    17
  3.5293403582024263E-01 a      2738     1     1     2    18
 -2.8043981814205315E-01 a      2739     1     1     2    19
  3.9658284378971076E-01 a      2740     1     1     2    20
 -1.3620880446875000E-01 a      2741     1     2     2     1
  6.6371309209120255E-01 a      2742     1     2     2     2
  6.1354270610152827E-02 a      2743     1     2     2     3
  1.6891859460293208E+00 a      2744     1     2     2     4
  1.3955921895329532E-01 a      2745     1     2     2     5
 -8.9553069363802329E-01 a      2746     1     2     2     6
  1.2153906839768844E+00 a      2747     1     2     2     7
  3.7928507487753887E-01 a      2748     1     2     2     8
 -2.9340440345854706E+00 a      2749     1     2     2     9
  6.5288038962524653E-01 a      2750     1     2     2    10
 -7.0865823627085522E-01 a      2751     1     2     2    11
 -1.0207051770356100E-01 a      2752     1     2     2    12
  1.8423931979945798E-01 a      2753     1     2     2    13
 -1.0353198047265690E-01 a      2754     1     2     2    14
 -2.7382297661247744E-02 a      2755     1     2     2    15
 -5.4796317367898706E-01 a      2756     1     2     2    16
 -2.9373910789231433E-01 a      2757     1     2     2    17
 -4.1535059233534916E-01 a      2758     1     2     2    18
  7.5433201231493319E-01 a      2759     1     2     2    19
 -4.4169314021874859E+00 a      2760     1     2     2    20
  1.0553588513013110E+00 a      2761     1     3     2     1
  4.2506338728335230E-01 a      2762     1     3     2     2
 -4.5187265800862636E-01 a      2763     1     3     2     3
  1.3272900041676625E+00 a      2764     1     3     2     4
 -1.9630981659922495E-01 a      2765     1     3     2     5
 -1.1235810309604237E+00 a      2766     1     3     2     6
 -4.0947861192026203E-01 a      2767     1     3     2     7
  1.9249363876146491E-01 a      2768     1     3     2     8
  8.3374542315843914E-01 a      2769     1     3     2     9
 -6.8980707812356712E-01 a      2770     1     3     2    10
 -1.9372106688015359E-01 a      2771     1     3     2    11
  7.5525081549524320E-01 a      2772     1     3     2    12
  1.0874558254406335E+00 a      2773     1     3     2    13
  3.2132387863553508E-01 a      2774     1     3     2    14
  5.7463255551385617E-01 a      2775     1     3     2    15
  9.5128188386530463E-02 a      2776     1     3     2    16
  3.3283709736004496E-01 a      2777     1     3     2    17
  3.4795606327278061E-01 a      2778     1     3     2    18
  1.5867721486802167E-01 a      2779     1     3     2    19
  2.0459111415372013E+00 a      2780     1     3     2    20
 -2.3485457144658312E-01 a      2781     1     4     2     1
  1.1230487282709389E+00 a      2782     1     4     2     2
 -1.2146723877643974E-01 a      2783     1     4     2     3
  3.2832644391602694E-01 a      2784     1     4     2     4
 -3.2372256494242656E-02 a      2785     1     4     2     5
 -1.0882199301538628E-01 a      2786     1     4     2     6
  1.1406508504530173E+00 a      2787     1     4     2     7
  1.6186970342104612E-01 a      2788     1     4     2     8
  1.6264244728035770E+00 a      2789     1     4     2     9
  5.5546289070649879E-01 a      2790     1     4     2    10
  9.3114733101516611E-01 a      2791     1     4     2    11
 -5.7667374150552397E-01 a      2792     1     4     2    12
 -1.2967199188749648E-01 a      2793     1     4     2    13
 -5.5059657575958494E-02 a      2794     1     4     2    14
  9.2435509816496397E-02 a      2795     1     4     2    15
  1.5310437819900996E-01 a      2796     1     4     2    16
 -9.0665588415084553E-01 a      2797     1     4     2    17
 -2.6468007198543375E-01 a      2798     1     4     2    18
  1.2183033016079763E+00 a      2799     1     4     2    19
  1.0559878180402589E+00 a      2800     1     4     2    20
 -1.1649719386154569E+00 a      2801     1     5     2     1
  2.5881009961056418E-02 a      2802     1     5     2     2
 -1.3515085989450259E-02 a      2803     1     5     2     3
  1.2389506340812444E-01 a      2804     1     5     2     4
  4.8641069864734224E-02 a      2805     1     5     2     5
 -7.2414990472776508E-01 a      2806     1     5     2     6
  5.8406548180148121E-01 a      2807     1     5     2     7
 -1.8905506858229226E-01 a      2808     1     5     2     8
  3.2699544536435021E+00 a      2809     1     5     2     9
 -1.7065469010649909E-01 a      2810     1     5     2    10
  1.7020685631029403E-01 a      2811     1     5     2    11
  1.2462395579496000E-01 a      2812     1     5     2    12
 -3.1056914364171584E-01 a      2813     1     5     2    13
  5.4523430274273055E-01 a      2814     1     5     2    14
  1.3917378777689660E-02 a      2815     1     5     2    15
  4.5669726630425039E-01 a      2816     1     5     2    16
  2.0729626003931814E-02 a      2817     1     5     2    17
  1.1282780545608859E-01 a      2818     1     5     2    18
 -5.8175293750237655E-01 a      2819     1     5     2    19
  2.6888441019605995E+00 a      2820     1     5     2    20
  2.9680982431684028E-01 a      2821     1     6     2     1
 -3.6521681947495538E-01 a      2822     1     6     2     2
  9.4961267089095011E-03 a      2823     1     6     2     3
 -4.1989889551613191E-01 a      2824     1     6     2     4
 -7.9492601469212127E-03 a      2825     1     6     2     5
  7.5810057758041549E-01 a      2826     1     6     2     6
 -4.3704301186270406E-01 a      2827     1     6     2     7
  3.3052260020497065E-01 a      2828     1     6     2     8
  2.9294960523743803E+00 a      2829     1     6     2     9
 -1.8467307783949322E-01 a      2830     1     6     2    10
 -5.7463495394060538E-01 a      2831     1     6     2    11
 -1.9718373069431196E+00 a      2832     1     6     2    12
 -1.6262482828128139E-01 a      2833     1     6     2    13
  5.0117544410733317E-01 a      2834     1     6     2    14
 -1.2852544096130313E-02 a      2835     1     6     2    15
 -1.6589409288904666E-01 a      2836     1     6     2    16
  2.8265375761948514E-01 a      2837     1     6     2    17
  1.4757524869130856E-01 a      2838     1     6     2    18
  1.3078447388907597E+00 a      2839     1     6     2    19
 -3.1190232481763136E+00 a      2840     1     6     2    20
 -7.3633869235414151E-01 a      2841     1     7     2     1
 -1.2288058827115736E-01 a      2842     1     7     2     2
  1.5070625181850739E-01 a      2843     1     7     2     3
 -2.7822412660235807E-01 a      2844     1     7     2     4
  3.1627720770810197E-01 a      2845     1     7     2     5
 -1.7513957714254436E-01 a      2846     1     7     2     6
  1.7631602423127208E+00 a      2847     1     7     2     7
 -3.6367567335660422E-01 a      2848     1     7     2     8
  5.9902997949296077E+00 a      2849     1     7     2     9
  7.8971898404376517E-01 a      2850     1     7     2    10
 -7.9727752820191000E-01 a      2851     1     7     2    11
 -2.0517107932694261E+00 a      2852     1     7     2    12
  4.1046581060662995E-01 a      2853     1     7     2    13
  1.9883015983426366E+00 a      2854     1     7     2    14
  5.7635233020511260E-02 a      2855     1     7     2    15
  5.3384677210652198E-01 a      2856     1     7     2    16
 -9.3660851763597541E-01 a      2857     1     7     2    17
 -6.2303771619979897E-01 a      2858     1     7     2    18
  2.6449732784794000E-01 a      2859     1     7     2    19
 -8.4587428754293736E-01 a      2860     1     7     2    20
  5.2197109258880769E-01 a      2861     1     8     2     1
  2.0984510400306502E+00 a      2862     1     8     2     2
 -1.7188755708263859E+00 a      2863     1     8     2     3
 -6.8392673567375606E-01 a      2864     1     8     2     4
  1.3209437035732738E+00 a      2865     1     8     2     5
 -2.6771547550934471E+00 a      2866     1     8     2     6
  4.2546130635711288E-01 a      2867     1     8     2     7
 -3.5464459380584614E+00 a      2868     1     8     2     8
  1.0947622591441246E+00 a      2869     1     8     2     9
  5.9664837100700407E-01 a      2870     1     8     2    10
 -1.7081198045028714E+00 a      2871     1     8     2    11
  1.6988578204438320E+00 a      2872     1     8     2    12
  9.8927890314796108E-01 a      2873     1     8     2    13
  2.9339772420692287E+00 a      2874     1     8     2    14
  1.8024254659343539E+00 a      2875     1     8     2    15
  2.2848575613139812E+00 a      2876     1     8     2    16
  1.9186436590506215E+00 a      2877     1     8     2    17
 -1.1727899103977006E+00 a      2878     1     8     2    18
  1.5943069092348888E-01 a      2879     1     8     2    19
  2.9529314664706399E+00 a      2880     1     8     2    20
  1.4359647179941104E+00 a      2881     1     9     2     1
 -1.2632644750525570E+00 a      2882     1     9     2     2
 -1.2575272247051755E-01 a      2883     1     9     2     3
 -3.5747658416943362E-01 a      2884     1     9     2     4
 -4.9713213493447383E-01 a      2885     1     9     2     5
 -6.2303950556336146E-03 a      2886     1     9     2     6
 -6.0803222129385415E-01 a      2887     1     9     2     7
  2.2500235900297283E-01 a      2888     1     9     2     8
 -3.3709965482968802E+00 a      2889     1     9     2     9
 -7.3466032046400331E-01 a      2890     1     9     2    10
 -1.7582347737726003E-01 a      2891     1     9     2    11
  1.1619243172914948E+00 a      2892     1     9     2    12
 -5.0220551333984453E-01 a      2893     1     9     2    13
 -1.1717019599553171E+00 a      2894     1     9     2    14
 -1.1107290833014005E-01 a      2895     1     9     2    15
 -4.0791780057620602E-01 a      2896     1     9     2    16
  1.2747886229253713E+00 a      2897     1     9     2    17
  1.1286194460049880E-01 a      2898     1     9     2    18
  1.4798186249293421E+00 a      2899     1     9     2    19
  3.6990335451517042E+00 a      2900     1     9     2    20
  1.2676625787029033E-01 a      2901     1    10     2     1
 -2.3024755765314300E+00 a      2902     1    10     2     2
  2.0231274357405669E+00 a      2903     1    10     2     3
 -4.0663068727123114E-01 a      2904     1    10     2     4
 -1.4980521200950427E+00 a      2905     1    10     2     5
  1.1329655162602967E+00 a      2906     1    10     2     6
 -6.3580890611223562E-01 a      2907     1    10     2     7
  2.5760620274437631E+00 a      2908     1    10     2     8
 -9.0404790258405066E-01 a      2909     1    10     2     9
 -9.1846570180182197E-01 a      2910     1    10     2    10
 -9.5800291382502317E-02 a      2911     1    10     2    11
 -1.8338008886965568E-01 a      2912     1    10     2    12
  1.1392793362755351E+00 a      2913     1    10     2    13
 -7.5045189653286581E-01 a      2914     1    10     2    14
 -1.6919660260622755E+00 a      2915     1    10     2    15
 -1.9219627954958147E+00 a      2916     1    10     2    16
 -2.8753476461263194E-01 a      2917     1    10     2    17
  2.6513532963382396E+00 a      2918     1    10     2    18
 -2.6468838354376252E+00 a      2919     1    10     2    19
 -2.4494967391795508E+00 a      2920     1    10     2    20
 -7.5679971978226762E-02 a      2921     1    11     2     1
 -2.8169285540978201E-01 a      2922     1    11     2     2
 -1.9410263186310818E-02 a      2923     1    11     2     3
 -7.9689958858730026E-01 a      2924     1    11     2     4
 -9.2882477999727139E-02 a      2925     1    11     2     5
  8.2817511759382778E-01 a      2926     1    11     2     6
 -2.2374851494139136E+00 a      2927     1    11     2     7
  6.0478020798320942E-01 a      2928     1    11     2     8
 -1.7989988867614188E+00 a      2929     1    11     2     9
